condition,source_file,requestIndex,eventId,scenarioName,eventType,severity,group,ablationMode,success,n_gold,evidence_hits,Re_assist,expected_responsibility,predicted_responsibility,responsibility_consistent,N_wrong_assist,N_claim_assist,Ef_assist,readability_assist,evidence_count,suggestion_count,field_completeness,structured_compliance,confidence_present,evidence_fill_ratio,rawText_chars,rawText_non_overlap,derived_signal_recall,analysis_depth_chars,QI_sample,summary_chars,rootCause_chars,total_text_chars,latency_ms,prompt_tokens,completion_tokens,total_tokens,retry_count,prompt_chars,fact_notes,error,summary,rootCause,evidencePoints
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,34,EXP-20260518-035,L3 降级时驾驶员未响应,DRIVER_TAKEOVER_FAIL,LOW,C,D0,True,6,5,0.8333,驾驶员,驾驶员,True,0,7,0.0,5.0,6,5,1.0,1.0,True,1.0,484,1.0,0.8333,448,92.5,99,82,1505,51360.4,1073,2719,3792,0,2108,,,本次事件为L3自动驾驶降级至L2辅助驾驶过程中，驾驶员未及时响应系统接管请求，导致碰撞风险。主要风险在于驾驶员反应时间过长（1362ms）及系统在侧风偏大、路面抛洒物环境下的降级策略可能未充分警示。,主因为驾驶员接管反应时间1362ms超过阈值，未能及时握盘；次因为系统在复杂环境（侧风、抛洒物）下请求接管后减速力度不足，AEB虽提前介入但未能完全补偿驾驶员延迟。,反应时间1362ms超出安全阈值（>1200ms），直接导致接管不足 | 制动上升时间591ms表明驾驶员制动果断，但起始过晚 | AEB提前146ms介入，但未能完全避免风险 | 事故前3s均速69.6km/h，系统已进行有效减速 | 环境因素：侧风偏大、路面抛洒物增加驾驶难度 | 责任倾向：驾驶员48%>系统42%，主因定位明确
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,35,EXP-20260518-036,拥堵跟车系统退出未制动,DRIVER_TAKEOVER_FAIL,LOW,C,D0,True,6,5,0.8333,系统,系统,True,0,8,0.0,5.0,6,5,1.0,1.0,True,1.0,456,0.9733,0.8333,473,92.5,115,89,1504,27995.5,1067,1526,2593,0,2103,,,上海浦东新区高架匝道发生L2级辅助驾驶拥堵跟车系统退出事故，因施工锥桶偏移触发接管请求，驾驶员反应时间920ms偏长，系统AEB提前251ms介入，制动时TTC 1.85s，最终低速接近危险，风险等级低，责任倾向系统略高于驾驶员。,主因：系统在复杂场景下规划接管请求后，驾驶员未及时响应（反应时间920ms > 800ms阈值）。次因：施工锥桶偏移导致车道线反光，多传感器感知存在短时遮挡恢复，影响系统置信度。,驾驶员接管反应时间920ms，超过800ms阈值 | 制动上升时间286ms，制动操作果断 | AEB提前251ms介入（负延迟），早于驾驶员制动 | 制动时TTC 1.85s，处于可接受风险范围 | 事故前3秒平均车速43km/h，车速持续下降 | 系统请求接管后未充分减速，最终责任分配系统50%
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,36,EXP-20260518-037,驾驶员误踩加速踏板,DRIVER_TAKEOVER_FAIL,HIGH,C,D0,True,6,5,0.8333,系统,驾驶员,False,1,8,0.125,5.0,6,5,1.0,1.0,True,1.0,587,0.9896,0.8333,333,71.25,123,67,1447,54883.4,1186,2679,3865,0,2331,"severity疑似矛盾: expected=HIGH, mentioned=['LOW']",,自动驾驶状态下，系统于施工借道段请求接管，驾驶员反应时间偏长（965ms），虽制动果断且峰值减速度达-11.34m/s²，但因前车急刹且车道线模糊，仍发生碰撞。主因驾驶员注意力不足致接管延迟，次因系统AEB介入时机偏晚（-394ms），共担风险。,主因：驾驶员反应时间965ms超过800ms阈值，未及时握盘接管；次因：系统AEB介入时刻滞后于驾驶员制动动作，未能有效缩小碰撞风险。,反应时间965ms > 800ms，表明注意力不足 | 制动上升时间450ms，制动果断但已晚 | AEB比驾驶员制动早394ms触发 | 碰撞前TTC 2.11s，安全余量小 | 峰值减速度-11.34m/s²，制动极强 | 环境为施工借道段、车道线模糊
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,37,EXP-20260518-038,团雾突发能见度骤降,ENVIRONMENT_DISTURB,HIGH,C,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,6,0.1667,5.0,6,5,1.0,1.0,True,1.0,622,1.0,0.8333,420,98.33,140,83,1664,35613.4,1184,1994,3178,0,2332,"weather疑似矛盾: expected=小雨, mentioned=['雨', '雾']",,团雾突发致能见度骤降，隧道入口小雨环境下行人横穿，L2辅助驾驶系统AEB介入但制动上升时间过长（344ms），峰值减速度仅-1.8m/s²，虽速度从72km/h降至9.1km/h仍发生碰撞。环境扰动、人因反应与系统响应滞后共同作用，责任分配为驾驶员47%、系统24%、环境29%。,主因为环境突变（团雾-小雨-行人横穿组合），次因为制动上升时间显著偏长（344ms），导致减速度建立延迟，系统AEB提前482ms介入但未能补偿制动执行机构的慢响应。,反应时间798ms在可接受范围但制动上升时间344ms显著偏长 | AEB提前482ms介入但系统未能充分补偿制动慢响应 | 环境为团雾+小雨+隧道入口+行人横穿，能见度突变 | 遥测显示最大减速度-10.41m/s²（碰撞级），但责任分析峰值仅-1.8m/s² | 事故前3s均速33.7km/h，TTC制动时2.15s | 责任分配为驾驶员47%、系统24%、环境29%
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,38,EXP-20260518-039,路面结冰侧滑,ENVIRONMENT_DISTURB,LOW,C,D0,True,6,6,1.0,驾驶员,环境,False,0,8,0.0,5.0,6,5,1.0,1.0,True,1.0,343,1.0,0.8333,362,80.0,107,74,1209,29626.3,1075,1518,2593,0,2107,,,武汉东湖高新区长下坡接弯路段，雾天路面结冰，慢车占道，驾驶员反应时间偏长（921ms）且制动上升缓慢（503ms），AEB介入延迟（-478ms），最终因环境扰动与人为响应不足导致侧滑事故，系统责任较低（21%）。,主因为环境突变（雾天路面结冰、长下坡弯道）叠加慢车占道；次因为驾驶员注意力不足（反应>800ms）及制动迟缓（上升>500ms），AEB未有效补偿。,反应时间921ms（>800ms），指示注意力不足 | 制动上升时间503ms，踏板动作迟缓 | AEB介入延迟-478ms，系统未及时补偿 | 事故前3s均速63.7km/h，TTC=1.64s | 环境因素：雾、结冰、施工标线、慢车占道 | 转向最大8.4°，侧滑后修正不足
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,39,EXP-20260518-040,强光逆光相机失效,ENVIRONMENT_DISTURB,HIGH,C,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,8,0.0,5.0,6,5,1.0,1.0,True,1.0,461,0.9867,0.8333,503,100.0,173,86,1645,46108.3,1189,2506,3695,0,2330,,,该事故发生在成都高新区高架匝道雾天环境下，涉及L2辅助驾驶车辆。前车急刹制动灯亮起，叠加低能见度、反光标线等环境扰动，驾驶员反应时间842ms偏长，系统AEB提前介入但制动时TTC仅2.09s。车辆以53.5km/h紧急制动至5.2km/h，峰值减速度-11.37m/s²，接近碰撞。主要风险为环境能见度低、驾驶员注意力不足及人机协同策略待优化。,主因：环境扰动（雾天能见度低、前车急刹）与驾驶员反应延迟（842ms）共同作用。次因：系统AEB介入时距2.09s虽短但制动强度大，人机接管请求不明确，导致未充分规避碰撞。,驾驶员反应时间842ms，超过800ms阈值，提示注意力不足。 | 系统AEB在驾驶员制动前814ms介入，制动上升时间552ms。 | 峰值减速度-11.37m/s²（t=-770ms时），接近车辆极限。 | 环境因素：雾天能见度低，前车急刹制动灯亮起，路面反光标线。 | 事故前3秒均速19.6km/h，表明已大幅减速。 | 责任分析中环境扰动占比29%，系统24%，驾驶员47%。
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,40,EXP-20260518-041,横风高架桥面偏移,ENVIRONMENT_DISTURB,MEDIUM,C,D0,True,6,4,0.6667,驾驶员,环境,False,1,8,0.125,5.0,6,5,1.0,1.0,True,1.0,420,1.0,0.8333,321,63.75,106,67,1167,47990.2,1102,2663,3765,0,2177,"weather疑似矛盾: expected=大雨, mentioned=['雨']",,大雨环境下快速路高架桥面横风扰动，邻车道车辆变道挤压，系统规划请求接管并执行风险最小化减速。驾驶员反应时间726ms处于可接受区间，制动果断但AEB提前497ms介入。风险等级中等，多因素交织，环境扰动贡献显著。,主因为环境扰动（大雨、横风、施工临时标线）导致车辆动态偏移；次因为驾驶员对邻车变道意图识别不足，系统感知存在短时遮挡，多目标关联复杂。,反应时间726ms在可接受区间 | AEB提前497ms介入 | 制动时TTC1.93s | 最大转向角9度 | 遥测显示持续减速至26.8km/h | 环境因素：大雨、横风、施工标线
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,41,EXP-20260518-042,积水水滑,ENVIRONMENT_DISTURB,HIGH,C,D0,True,6,6,1.0,驾驶员,系统,False,0,8,0.0,5.0,6,5,1.0,1.0,True,1.0,531,1.0,0.8333,702,80.0,183,143,1996,39980.8,1189,2182,3371,0,2337,,,本次事故为ENVIRONMENT_DISTURB类型，等级HIGH，发生于苏州工业园区城市主干道，天气多云，前车急刹制动灯亮起，系统触发AEB但制动效果受积水水滑影响显著。责任分析显示环境扰动占29%，人因（制动上升时间偏长、峰值减速度碰撞级）占47%，系统（AEB提前介入但制动策略未充分适配低附着）占24%。事故本质是低附着系数与制动响应时滞耦合导致的碰撞风险。,主因：积水水滑导致路面附着系数骤降，前车急刹后本车制动减速度不足以避免碰撞。次因：驾驶员制动踏板上升时间589ms（20%至80%）偏长，且峰值减速度-1.8 m/s²（后提升至-10.47 m/s²但已近碰撞）表明制动响应迟缓，系统AEB虽提前-781ms介入但未完全补偿低附着影响。,反应时间500ms，可接受但制动上升时间589ms偏长 | 峰值减速度-10.47 m/s²出现在近碰撞时刻，前期制动不足 | AEB介入延迟-781ms（负值表示提前），但制动有效标志为false | 制动时TTC 2.7秒，理论上应有足够避撞时间 | 施工临时标线可能伴随积水，环境扰动等级HIGH | 端侧风险模型提示ENVIRONMENT_DISTURB置信偏高
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,42,EXP-20260518-043,夜间无照明行人横穿,ENVIRONMENT_DISTURB,MEDIUM,C,D0,True,6,6,1.0,驾驶员,系统,False,1,8,0.125,5.0,6,5,1.0,1.0,True,1.0,322,1.0,0.8333,562,78.75,188,94,1576,37704.2,1103,1873,2976,0,2181,"weather疑似矛盾: expected=大雨, mentioned=['雨', '夜间']",,大雨夜间快速路场景下，前方车辆突然减速未打灯，导致本车（L4自动驾驶模式）反应可接受（反应时间759ms）但制动执行上升时间过长（497ms），AEB系统介入延迟（-509ms），制动效果未达预期（brakeEffective: false），最终以约48.7km/h速度接近前车，构成中等级别环境扰动事故。核心风险在于恶劣天气与前车未按规定灯光警示形成复合型感知与决策挑战。,主因：环境方面，大雨夜间能见度低，前车减速未打灯，导致本车感知与决策时间被压缩；次因：驾驶员制动踏板上升时间497ms偏长，AEB介入时机与制动深度不足，系统未能在有效窗口内完成充分减速。,反应时间759ms，处于可接受区间 | 制动上升时间497ms，偏长，导致减速度建立迟缓 | AEB介入信号早于驾驶员制动509ms，但制动有效标志为false | 制动时TTC为2.99s，时距理论上充足但实际碰撞发生 | 事故前3秒平均车速67.1km/h，最终速度48.7km/h，减速幅度偏小 | 环境因素：大雨、夜间、前车未打灯
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,43,EXP-20260518-044,人-车-路-环境多因素叠加,MULTI_FACTOR,MEDIUM,C,D0,True,6,4,0.6667,驾驶员,驾驶员,True,0,8,0.0,5.0,6,5,1.0,1.0,True,1.0,517,1.0,0.8333,479,85.0,173,97,1704,49548.2,1105,3152,4257,0,2153,,,本次事故发生于深圳南山区高架匝道，多云天气，施工临时标线叠加匝道汇流冲突，属于人-车-路-环境多因素共同作用。驾驶员手动驾驶，反应时间434ms属可接受区间，制动果断（上升583ms），但AEB介入相对制动稍晚（-474ms）。端侧风险模型标记为MULTI_FACTOR，置信偏高，需要云端复盘证据链一致性。主要风险为多因素耦合导致碰撞不可避免。,主因：驾驶员在复杂汇流场景下反应时间虽可接受，但未及时识别施工标线导致的路径冲突；次因：AEB系统介入时机较驾驶员制动晚474ms，未能优先规避碰撞；环境因素（施工标线、多云）也加剧了决策难度。,驾驶员反应时间434ms，处于可接受区间上限。 | 制动上升时间583ms，制动果断且有效。 | AEB介入相对驾驶员制动晚474ms（aebDelayMs=-474）。 | 事故前3秒车速从64.7km/h降至27.9km/h，减速度达-6.3m/s²。 | 转向角度最大达4.1°，表明积极规避动作。 | 环境因素：施工临时标线、多云、匝道汇流冲突。
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,44,EXP-20260518-045,施工改道+感知降级+驾驶员分心,MULTI_FACTOR,MEDIUM,C,D0,True,6,4,0.6667,驾驶员,驾驶员,True,1,9,0.1111,5.0,6,5,1.0,1.0,True,1.0,337,1.0,0.8333,457,83.89,118,79,1329,37818.5,1102,2108,3210,0,2155,"weather疑似矛盾: expected=冰雪, mentioned=['雪']",,广州黄埔区快速路冰雪施工改道处，因驾驶员分心（反应时间578ms）与系统感知降级（短时遮挡）共同导致，AEB提前209ms介入，但环境因素（冰雪、施工标线、匝道汇流）显著影响制动效果，最终发生中等程度碰撞事故。多因素耦合，单一归因不足。,主因：驾驶员分心导致反应偏慢（578ms），错过最佳制动时机；次因：冰雪路面降低附着系数，叠加施工临时标线造成车道混乱，系统感知存在短时遮挡，多目标关联困难。,反应时间578ms，接近但不超出安全阈值 | AEB提前209ms介入，制动果断且有效 | 制动时TTC 2.45秒，时距尚可但冰雪路面不足 | 事故前速度从80km/h持续降至43.2km/h | 冰雪天气与施工临时标线构成复杂环境 | 系统规划请求人工接管，表明感知不确定性
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,45,EXP-20260518-046,恶劣天气+跟车过近+AEB 保守策略,MULTI_FACTOR,MEDIUM,C,D0,True,6,5,0.8333,驾驶员,驾驶员,True,1,7,0.1429,5.0,6,5,1.0,1.0,True,1.0,209,1.0,0.8333,408,91.07,118,72,1116,20705.3,1101,1049,2150,0,2157,"weather疑似矛盾: expected=大雨, mentioned=['雨']",,一起发生在苏州工业园区大雨天气下的多因素事故。驾驶员手动驾驶，因跟车过近且前方慢车占道，反应时间433ms尚可，制动果断，但AEB介入延迟-163ms且策略保守，最终发生中等程度碰撞。主因是驾驶员决策与环境共同作用，系统AEB表现次之。,主因为驾驶员跟车距离过近且反应不足（433ms），次因为大雨导致路面湿滑、车道标线反光，且AEB介入时机偏晚（-163ms），未能有效避免碰撞。,反应时间433ms（可接受区间，但结合环境偏长） | 制动上升时间549ms，制动果断有效 | AEB介入延迟-163ms（晚于驾驶员） | 制动时TTC=2.92s（跟车过近） | 大雨天气及慢车占道为环境致因 | 车速从64km/h降至27.2km/h仍发生碰撞
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,46,EXP-20260518-047,匝道+大车遮挡+前车急刹,MULTI_FACTOR,HIGH,C,D0,True,6,5,0.8333,驾驶员,驾驶员,True,1,9,0.1111,5.0,6,5,1.0,1.0,True,1.0,518,1.0,0.8333,510,91.39,123,70,1655,25374.6,1184,1415,2599,0,2312,"weather疑似矛盾: expected=小雨, mentioned=['雨']",,2026年5月18日深圳南山区，小雨施工借道段，行人突然横穿。驾驶员反应时间827ms偏长，系统AEB延迟-237ms，峰值制动-9.7m/s²。多因素耦合导致碰撞，人因61%、环境24%、系统15%。边缘存证哈希已上传，需云端复核证据链一致性。,主因：驾驶员注意力不足（反应时间>800ms）；次因：系统AEB介入滞后-237ms，且无有效接管请求；环境小雨+施工段+行人横穿加剧风险。,驾驶员反应时间827ms，超过800ms阈值，表明注意力不足。 | AEB介入时刻为碰撞前237ms，延迟可能导致制动不完全。 | 事故前3s平均车速48.6km/h，制动峰值减速度-9.7m/s²，制动有效。 | 环境因素：小雨、施工借道段、行人横穿，提升风险。 | 端侧风险模型标注MULTI_FACTOR置信偏高。 | 遥测显示制动踏板从36%至100%用时约1.95秒，上升时间446ms果断。
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,47,EXP-20260518-048,夜间+眩光+非机动车占道,MULTI_FACTOR,HIGH,C,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,8,0.125,5.0,6,5,1.0,1.0,True,1.0,371,1.0,0.8333,438,98.75,160,97,1502,20624.1,1193,1117,2310,0,2319,"weather疑似矛盾: expected=晴, mentioned=['夜间']",,2026年5月18日杭州滨江区施工借道段夜间发生多因素事故，L2辅助驾驶状态下，前车急刹制动灯亮起，驾驶员反应时间825ms偏长，AEB介入较晚（-685ms），制动上升缓慢（409ms），峰值减速度-1.8m/s²但未完全避免碰撞。成因涉及驾驶员注意力不足、系统制动策略迟滞及环境（施工路段、模糊标线、眩光）共同作用。,主因：驾驶员反应延迟（825ms）且制动上升过慢（409ms），未及时施加有效制动。次因：系统AEB介入时机滞后（-685ms），制动辅助效果不足；环境方面施工借道段标线模糊，可能影响驾驶预判。,反应时间825ms，超过800ms阈值，提示注意力问题。 | 制动上升时间409ms，踏板行程缓慢，制动效能建立迟滞。 | AEB介入时间为-685ms，晚于理想时机。 | 峰值减速度-1.8m/s²，但TTC=2.0s时已制动，减速度不足。 | 施工借道段，标线模糊，夜间眩光环境。 | 制动过程中出现制动百分比下降（从100%降至87%），表明有松踏板行为。
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,48,EXP-20260518-049,系统提示弱+环境复杂+接管犹豫,MULTI_FACTOR,HIGH,C,D0,True,6,5,0.8333,驾驶员,驾驶员,True,0,6,0.0,5.0,6,5,1.0,1.0,True,1.0,472,1.0,0.8333,556,92.5,148,80,1664,46692.2,1185,2697,3882,0,2321,,,本次事故为驾驶员、系统与环境多因素耦合：在快速路施工区域（多云、车道线反光、施工未封闭），系统提示偏弱，驾驶员接管后制动上升缓慢（404ms），峰值减速度仅-1.8m/s²，AEB提前152ms介入但制动无效，最终发生碰撞。驾驶员反应时间502ms虽可接受，但制动执行迟缓及环境复杂导致风险失控。,主因：驾驶员制动上升时间过长（404ms），导致制动效能不足；次因：系统在施工区域提示弱，且环境存在施工未封闭完全和车道线反光，增加了驾驶员认知负荷与反应难度。,反应时间502ms，处于可接受区间 | 制动上升时间404ms，显著偏长 | AEB提前152ms介入，但制动有效标志为false | 施工区域未完全封闭，车道线反光 | 事故前3秒均速17.3km/h，表明已大幅减速 | 最大转向角3.0°，显示驾驶员有避让意图
C_D0,cloud_experiment_results_C_D0_20260519_030204Z.json,49,EXP-20260518-050,多车交互+信号延迟+制动不足,MULTI_FACTOR,HIGH,C,D0,True,6,6,1.0,驾驶员,驾驶员,True,2,6,0.3333,5.0,6,5,1.0,1.0,True,1.0,498,1.0,0.8333,542,96.67,122,106,1669,43324.3,1188,2408,3596,0,2324,"severity疑似矛盾: expected=HIGH, mentioned=['MEDIUM']；weather疑似矛盾: expected=小雨, mentioned=['雨']",,该事故为多车交互场景下，因驾驶员反应时间偏长（935ms）结合小雨路面湿滑，导致车辆制动时机稍晚，尽管AEB在-363ms介入并施加最大减速度，仍以约5km/h速度发生追尾碰撞。事故本质是驾驶员认知延迟与环境因素共同作用，系统干预未能完全弥补。,主因：驾驶员反应时间935ms（>800ms阈值），导致制动起始时刻偏晚，可用制动距离不足。次因：小雨导致路面附着系数降低，制动减速度峰值虽高但可能仍略低于干地水平，且初始速度57.8km/h较高，增加制动需求。,端侧反应时间935ms（>800ms阈值） | 制动上升时间453ms（制动果断） | 峰值减速度-10.27m/s²（碰撞级强制动） | TTC at brake 2.79s（时距尚可但不足） | 天气小雨，路面湿滑 | AEB介入时间-363ms（可能早于驾驶员）
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,0,EXP-20260518-001,追尾碰撞（跟车过近）,COLLISION,HIGH,P1,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,11,0.0,5.0,7,4,1.0,1.0,True,1.1667,1515,0.9745,1.0,450,100.0,51,97,2411,19325.9,878,1747,2625,0,1710,,,【追尾碰撞（跟车过近）】COLLISION，HIGH等级；发生于隧道入口（雾），涉及施工区域未封闭完全,驾驶员跟车过近，反应时间偏长（888ms），制动上升缓慢（412ms），且环境因素（雾、施工区域未完全封闭）和系统制动迟缓（AEB在-775ms介入但峰值减速度仅-1.8 m/s²）共同导致碰撞,事故前3s均速25.8 km/h，制动时TTC 2.35s | 驾驶员反应时间888ms（偏长） | 制动上升时间412ms（偏慢） | 峰值减速度-1.8 m/s²（碰撞级） | AEB系统介入时间-775ms | 环境为雾天、隧道入口、施工区域未完全封闭 | 车道线清晰，但能见度低
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,1,EXP-20260518-002,侧向刮擦（变道冲突）,COLLISION,HIGH,P1,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,11,0.0,4.8,8,1,1.0,0.8571,True,1.3333,1512,0.9362,1.0,608,99.0,131,141,2713,22731.8,887,1815,2702,0,1707,,,【侧向刮擦（变道冲突）】COLLISION，HIGH等级；发生于城市主干道（晴），涉及前车急刹制动灯亮起。责任分析结论：碰撞后果以纵向安全距离不足或突发障碍为主，需结合行车记录仪与路权认定。端侧风险模型：COLLISION置信偏高，建议云端复盘侧重证据链一致性。,驾驶员反应时间过长（1299ms，>1200ms），导致制动时机偏晚，尽管制动果断且峰值减速度达-1.8 m/s²，但无法避免碰撞。AEB介入延迟-361ms（即AEB在碰撞前361ms才介入，实际已晚于驾驶员制动起始）。前车急刹制动灯亮起是触发因素，但主要原因为纵向安全距离不足。,反应时间1299ms（>1200ms标准） | 制动上升时间365ms（踏板20%→80%），表明制动操作果断 | 峰值减速度-1.8 m/s²（碰撞级极强制动） | AEB介入时间-361ms（晚于驾驶员制动） | 制动时TTC=1.62s（时距尚可但反应过慢） | 事故前3s均速35.8 km/h | 前车急刹制动灯亮起 | 最大方向盘转角7.4°（轻微转向）
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,2,EXP-20260518-003,静止障碍碰撞,COLLISION,LOW,P1,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,11,0.0,4.6,7,4,1.0,0.8571,True,1.1667,1267,0.9695,1.0,409,98.0,42,46,2044,19492.9,755,1503,2258,0,1462,,,【静止障碍碰撞】COLLISION，LOW等级；发生于城市主干道（晴），涉及慢车占道,驾驶人对慢车占道场景下的制动时机判断不足，制动上升时间过长（545ms），导致碰撞不可避免。,事故前3s均速74.0 km/h，初始车速87.8 km/h | 反应时间783ms，处于可接受区间 | 制动上升时间545ms（踏板20%→80%），明显迟缓 | AEB介入时间-293ms，相对较晚 | 制动时TTC估算2.41s，时距充足但制动效果不足 | 最大转向角3.9°，未主动避让 | 车道标线模糊可能影响感知
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,3,EXP-20260518-004,倒车碰撞非机动车,COLLISION,LOW,P1,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,11,0.0,4.6,6,3,1.0,0.8571,True,1.0,1234,0.9741,1.0,325,98.0,45,66,1936,30038.7,755,2702,3457,0,1470,,,【倒车碰撞非机动车】COLLISION，LOW等级；发生于收费站广场（晴），涉及路面抛洒物,驾驶员反应时间偏长（1150ms）导致纵向安全距离不足，且路面抛洒物为突发障碍，系统规划仅请求舒适制动未触发紧急换道，未能避免碰撞。,行车记录仪/EDR可佐证碰撞瞬间车速与制动 | 端侧风险模型输出COLLISION置信偏高 | 遥测显示制动从28%增加至57%，方向盘最大4.5° | 反应时间1150ms，制动上升时间330ms | AEB介入时间-669ms（系统先于驾驶员） | TTC at brake 2.39s
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,4,EXP-20260518-005,环岛内连环碰撞,COLLISION,MEDIUM,P1,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,11,0.0,4.6,7,4,1.0,0.8571,True,1.1667,1280,0.9695,1.0,427,98.0,48,73,2123,19189.2,807,1580,2387,0,1556,,,【环岛内连环碰撞】COLLISION，MEDIUM等级；发生于施工借道段（晴），涉及匝道汇流冲突,驾驶员反应时间过长（1334ms）及制动上升时间偏慢（282ms）是事故主因，叠加施工借道路面环境与夜间磨损不清的车道标线，导致纵向安全距离不足。,反应时间1334ms（>1200ms） | 制动上升时间282ms（20%→80%） | AEB介入时间-634ms | 制动时TTC估算2.21s | 事故前3s均速38.6km/h | 施工借道段路面及夜间磨损标线 | 最大转向角4.5°（无紧急避让）
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,5,EXP-20260518-006,匝道末端减速不及,COLLISION,MEDIUM,P1,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,11,0.0909,4.6,8,4,1.0,0.8571,True,1.3333,1340,0.9713,1.0,582,97.09,47,78,2421,27183.5,791,1941,2732,0,1541,"weather疑似矛盾: expected=小雨, mentioned=['雨']",,【匝道末端减速不及】COLLISION，MEDIUM等级；发生于隧道入口（小雨），涉及慢车占道,驾驶员反应时间过长（1269ms，超过1200ms阈值），导致制动介入过晚；叠加环境因素（小雨路面湿滑、隧道入口反光、慢车占道），使所需制动距离超出实际能力,反应时间1269ms（>1200ms） | AEB介入时间-602ms（碰撞前602ms） | 制动上升时间495ms（20%→80%） | 事故前3s均速40.3km/h | 最后1.6s制动强度76%→72%，减速度-5.8~-6.3m/s² | 环境：小雨、隧道入口反光、慢车占道 | 无换道请求，无驾驶员接管请求 | 端侧风险模型输出COLLISION置信偏高
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,6,EXP-20260518-007,隧道内低速追尾,COLLISION,MEDIUM,P1,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,11,0.0909,4.4,7,1,1.0,0.7143,True,1.1667,1211,0.9893,0.8333,457,96.09,47,61,2116,29290.1,794,2135,2929,0,1542,"weather疑似矛盾: expected=冰雪, mentioned=['雪']",,【隧道内低速追尾】COLLISION，MEDIUM等级；发生于快速路（冰雪），涉及行人靠近路缘,驾驶员反应时间过长（1221ms）且制动上升缓慢（532ms），在冰雪路面条件下未及时施加有效制动，导致追尾行人靠近路缘。,事故前3s遥测数据：速度从49.3km/h降至15.0km/h，制动踏板从30%增至72% | 驾驶员反应时间1221ms（>1200ms，显著过长） | 制动上升时间532ms（20%→80%，制动迟缓） | AEB介入时间-525ms（碰撞前525ms） | 制动时TTC估算2.11s | 责任分配：驾驶员68%，系统22%，环境10% | 环境冰雪与行人靠近路缘
P1_D0,cloud_experiment_results_P1_D0_20260519_030617Z.json,7,EXP-20260518-008,NOA 异常退出未提示,AUTOPILOT_FAULT,HIGH,P1,D0,True,6,6,1.0,系统,系统,True,0,10,0.0,5.0,7,5,1.0,1.0,True,1.1667,1502,0.9915,1.0,613,100.0,63,85,2728,36995.8,879,3095,3974,0,1708,,,NOA异常退出未提示，发生于园区内部路，侧风偏大，右侧车辆强行切入，系统降级未充分提示，驾驶员接管响应虽可接受但未能避免碰撞。,感知模块在车道线模糊及目标跟踪ID切换导致纵向目标丢失120ms，规划模块最小风险轨迹重算时横向振荡抑制不足，控制模块横向力矩与制动协调延迟，降级提示与制动力建立不同步。,系统日志记录降级原因码 | 遥测数据从-4200ms至-770ms展示速度、加速度、制动、转向变化 | 感知报告车道线置信度波动及目标跟踪ID切换导致纵向目标丢失120ms | 规划请求最小风险轨迹重算 | 控制横向力矩与制动协调延迟 | 端侧信号：反应时间730ms，制动上升312ms，峰值减速度-1.8m/s²，AEB介入延迟-880ms，TTC 2.62s | 责任分析系统70%，驾驶员20%，环境10%
